winner_agreement,tolerance_jaccard,worst_regret_gap,certificate_sup_norm_gap,probes_adaptive,probes_full,time_adaptive,time_full,m,geometry,replication,theta
0,0.0,0.07558805139014224,0.5600149900259163,8,120,0.0003886669874191284,0.002099374949466437,6,disconnected,37,0.7
0,0.0,0.07558805139014224,0.5600149900259163,8,120,0.00040370802162215114,0.0020783329964615405,6,disconnected,37,0.9
0,0.0,0.09180578028045361,0.6298652543115633,8,120,0.00040479202289134264,0.002096041978802532,6,disconnected,38,0.3
0,0.0,0.09180578028045361,0.6298652543115633,8,120,0.00040424999315291643,0.002014291996601969,6,disconnected,38,0.5
0,0.0,0.09180578028045361,0.6298652543115633,8,120,0.00039941701106727123,0.002041667001321912,6,disconnected,38,0.6
0,0.0,0.09180578028045361,0.6298652543115633,8,120,0.0003867920022457838,0.002011874981690198,6,disconnected,38,0.7
0,0.0,0.09180578028045361,0.6298652543115633,8,120,0.0003921249881386757,0.0020127500174567103,6,disconnected,38,0.9
0,0.0,0.05760676848613411,0.5156135025356499,8,120,0.00040612497832626104,0.002082958002574742,6,disconnected,39,0.3
0,0.0,0.05760676848613411,0.5156135025356499,8,120,0.0003979169996455312,0.0020309159881435335,6,disconnected,39,0.5
0,0.0,0.05760676848613411,0.5156135025356499,8,120,0.00039304199162870646,0.0020623329910449684,6,disconnected,39,0.6
0,0.0,0.05760676848613411,0.5156135025356499,8,120,0.00039866595761850476,0.0020263330079615116,6,disconnected,39,0.7
0,0.0,0.05760676848613411,0.5156135025356499,8,120,0.0003929159720428288,0.0020052080508321524,6,disconnected,39,0.9
1,1.0,0.0,0.5284236433817464,8,120,0.000404624966904521,0.0020674170227721334,6,disconnected,40,0.3
1,1.0,0.0,0.5284236433817464,8,120,0.00041137501830235124,0.002061458013486117,6,disconnected,40,0.5
1,1.0,0.0,0.5284236433817464,8,120,0.00040362501749768853,0.0020258750300854445,6,disconnected,40,0.6
1,1.0,0.0,0.5284236433817464,8,120,0.00039312499575316906,0.001991166966035962,6,disconnected,40,0.7
1,1.0,0.0,0.5284236433817464,8,120,0.00040499999886378646,0.002047667047008872,6,disconnected,40,0.9
0,0.0,0.039258275428860734,0.5545009100831038,8,120,0.00042920897249132395,0.002027749957051128,6,disconnected,41,0.3
0,0.0,0.039258275428860734,0.5545009100831038,8,120,0.00040791602805256844,0.0020684589981101453,6,disconnected,41,0.5
0,0.0,0.039258275428860734,0.5545009100831038,8,120,0.00039483298314735293,0.0019671249901875854,6,disconnected,41,0.6
0,0.0,0.039258275428860734,0.5545009100831038,8,120,0.0003928330261260271,0.0020177080295979977,6,disconnected,41,0.7
0,0.0,0.039258275428860734,0.5545009100831038,8,120,0.00040366698522120714,0.0020586249884217978,6,disconnected,41,0.9
0,0.0,0.0627507184047521,0.616499667973398,8,120,0.00040545803494751453,0.0021057080011814833,6,disconnected,42,0.3
0,0.0,0.0627507184047521,0.616499667973398,8,120,0.0003939999733120203,0.0020284579950384796,6,disconnected,42,0.5
0,0.0,0.0627507184047521,0.616499667973398,8,120,0.000400999968405813,0.0020220830338075757,6,disconnected,42,0.6
0,0.0,0.0627507184047521,0.616499667973398,8,120,0.00040208303835242987,0.0020665000192821026,6,disconnected,42,0.7
0,0.0,0.0627507184047521,0.616499667973398,8,120,0.0003938330337405205,0.0020597080001607537,6,disconnected,42,0.9
1,1.0,0.0,0.5769706561114017,8,120,0.0004058750346302986,0.00211891601793468,6,disconnected,43,0.3
1,1.0,0.0,0.5769706561114017,8,120,0.0003925840137526393,0.001980625034775585,6,disconnected,43,0.5
1,1.0,0.0,0.5769706561114017,8,120,0.00041787500958889723,0.002034749952144921,6,disconnected,43,0.6
1,1.0,0.0,0.5769706561114017,8,120,0.0003903330070897937,0.002083833038341254,6,disconnected,43,0.7
1,1.0,0.0,0.5769706561114017,8,120,0.0004036249592900276,0.002033458964433521,6,disconnected,43,0.9
0,0.0,0.06954725770291303,0.5961809827506448,8,120,0.0004070000140927732,0.0020567909814417362,6,disconnected,44,0.3
0,0.0,0.06954725770291303,0.5961809827506448,8,120,0.0003970409743487835,0.0020079169771634042,6,disconnected,44,0.5
0,0.0,0.06954725770291303,0.5961809827506448,8,120,0.0004182910197414458,0.002024417044594884,6,disconnected,44,0.6
0,0.0,0.06954725770291303,0.5961809827506448,8,120,0.00039483397267758846,0.0019853749545291066,6,disconnected,44,0.7
0,0.0,0.06954725770291303,0.5961809827506448,8,120,0.0003951669787056744,0.001980208035092801,6,disconnected,44,0.9
0,0.0,0.020173851489494465,0.633041279977455,8,120,0.00040374998934566975,0.0020632080268114805,6,disconnected,45,0.3
0,0.0,0.020173851489494465,0.633041279977455,8,120,0.00040945899672806263,0.002095291973091662,6,disconnected,45,0.5
0,0.0,0.020173851489494465,0.633041279977455,8,120,0.0003978339955210686,0.002046292007435113,6,disconnected,45,0.6
0,0.0,0.020173851489494465,0.633041279977455,8,120,0.00039433297934010625,0.0020025420235469937,6,disconnected,45,0.7
0,0.0,0.020173851489494465,0.633041279977455,8,120,0.00039537501288577914,0.0019874999998137355,6,disconnected,45,0.9
1,1.0,0.0,0.5386636935481716,8,120,0.0004071249859407544,0.002093958028126508,6,disconnected,46,0.3
1,1.0,0.0,0.5386636935481716,8,120,0.00039199995808303356,0.0020601669675670564,6,disconnected,46,0.5
1,1.0,0.0,0.5386636935481716,8,120,0.00039604102494195104,0.0020102920243516564,6,disconnected,46,0.6
1,1.0,0.0,0.5386636935481716,8,120,0.0003951250109821558,0.0020656249835155904,6,disconnected,46,0.7
1,1.0,0.0,0.5386636935481716,8,120,0.0004147089784964919,0.0020127500174567103,6,disconnected,46,0.9
0,0.0,0.11035607350701893,0.5867504558229877,8,120,0.0004101250087842345,0.0020734999561682343,6,disconnected,47,0.3
0,0.0,0.11035607350701893,0.5867504558229877,8,120,0.000394499977119267,0.00205204205121845,6,disconnected,47,0.5
0,0.0,0.11035607350701893,0.5867504558229877,8,120,0.00039729103446006775,0.0019991250010207295,6,disconnected,47,0.6
0,0.0,0.11035607350701893,0.5867504558229877,8,120,0.00040241703391075134,0.002002249995712191,6,disconnected,47,0.7
0,0.0,0.11035607350701893,0.5867504558229877,8,120,0.0003939999733120203,0.002029750030487776,6,disconnected,47,0.9
0,0.0,0.14035313184748044,0.5718685380870778,8,120,0.00041595904622226954,0.002110707981046289,6,disconnected,48,0.3
0,0.0,0.14035313184748044,0.5718685380870778,8,120,0.00039908295730128884,0.0020554999937303364,6,disconnected,48,0.5
0,0.0,0.14035313184748044,0.5718685380870778,8,120,0.0003915840061381459,0.0019671250483952463,6,disconnected,48,0.6
0,0.0,0.14035313184748044,0.5718685380870778,8,120,0.0003960840404033661,0.002062374958768487,6,disconnected,48,0.7
0,0.0,0.14035313184748044,0.5718685380870778,8,120,0.0003929579979740083,0.0020305420039221644,6,disconnected,48,0.9
0,0.0,0.07948763940346337,0.5515687550308657,8,120,0.0004051669966429472,0.0020991250057704747,6,disconnected,49,0.3
0,0.0,0.07948763940346337,0.5515687550308657,8,120,0.0004015839658677578,0.002031250041909516,6,disconnected,49,0.5
0,0.0,0.07948763940346337,0.5515687550308657,8,120,0.0003857910051010549,0.001966541982255876,6,disconnected,49,0.6
0,0.0,0.07948763940346337,0.5515687550308657,8,120,0.00039245799416676164,0.0020801250357180834,6,disconnected,49,0.7
0,0.0,0.07948763940346337,0.5515687550308657,8,120,0.00040020898450165987,0.0020265000057406723,6,disconnected,49,0.9
0,0.0,0.11865275222506266,0.7088357219825786,10,502,0.0004272080259397626,0.009403500007465482,8,linear,0,0.3
0,0.0,0.11865275222506266,0.7088357219825786,10,502,0.00043412495870143175,0.008909082971513271,8,linear,0,0.5
0,0.0,0.11865275222506266,0.7088357219825786,10,502,0.000436832953710109,0.00896037503844127,8,linear,0,0.6
0,0.0,0.11865275222506266,0.7088357219825786,10,502,0.0004469999694265425,0.008838207984808832,8,linear,0,0.7
0,0.0,0.11865275222506266,0.7088357219825786,10,502,0.0004409999819472432,0.008841375005431473,8,linear,0,0.9
0,0.0,0.12642181355032078,0.7294412047227249,10,502,0.0004503339878283441,0.009136124979704618,8,linear,1,0.3
0,0.0,0.12642181355032078,0.7294412047227249,10,502,0.0004312089877203107,0.008773625013418496,8,linear,1,0.5
0,0.0,0.12642181355032078,0.7294412047227249,10,502,0.0004366249777376652,0.008894915983546525,8,linear,1,0.6
0,0.0,0.12642181355032078,0.7294412047227249,10,502,0.0004747919738292694,0.009160542045719922,8,linear,1,0.7
0,0.0,0.12642181355032078,0.7294412047227249,10,502,0.00043891597306355834,0.008890750003047287,8,linear,1,0.9
0,0.0,0.08761000038257571,0.7390485023215916,10,502,0.00044583401177078485,0.009185834031086415,8,linear,2,0.3
0,0.0,0.08761000038257571,0.7390485023215916,10,502,0.00044662499567493796,0.008988666988443583,8,linear,2,0.5
0,0.0,0.08761000038257571,0.7390485023215916,10,502,0.00044304196489974856,0.008922500011976808,8,linear,2,0.6
0,0.0,0.08761000038257571,0.7390485023215916,10,502,0.0004380830214358866,0.008710041001904756,8,linear,2,0.7
0,0.0,0.08761000038257571,0.7390485023215916,10,502,0.00043833296513184905,0.008794041990768164,8,linear,2,0.9
0,0.0,0.0012773012166980013,0.7160368694351473,10,502,0.0004557919455692172,0.009221833024639636,8,linear,3,0.3
0,0.0,0.0012773012166980013,0.7160368694351473,10,502,0.0004319999716244638,0.008709999965503812,8,linear,3,0.5
0,0.0,0.0012773012166980013,0.7160368694351473,10,502,0.00043179199565202,0.008870082965586334,8,linear,3,0.6
0,0.0,0.0012773012166980013,0.7160368694351473,10,502,0.0004330420051701367,0.00888095801929012,8,linear,3,0.7
0,0.0,0.0012773012166980013,0.7160368694351473,10,502,0.0004350829985924065,0.008729749999474734,8,linear,3,0.9
0,0.0,0.08748337834635456,0.719197139956556,10,502,0.0004884160007350147,0.009170208009891212,8,linear,4,0.3
0,0.0,0.08748337834635456,0.719197139956556,10,502,0.00043037504656240344,0.009202375018503517,8,linear,4,0.5
0,0.0,0.08748337834635456,0.719197139956556,10,502,0.0004330000374466181,0.008745833998546004,8,linear,4,0.6
0,0.0,0.08748337834635456,0.719197139956556,10,502,0.00042733398731797934,0.009013583010528237,8,linear,4,0.7
0,0.0,0.08748337834635456,0.719197139956556,10,502,0.0004397499724291265,0.008887708012480289,8,linear,4,0.9
0,0.0,0.09424219284449731,0.7531140290786221,10,502,0.00045358302304521203,0.009035041963215917,8,linear,5,0.3
0,0.0,0.09424219284449731,0.7531140290786221,10,502,0.00045366701669991016,0.008789583982434124,8,linear,5,0.5
0,0.0,0.09424219284449731,0.7531140290786221,10,502,0.00043416605331003666,0.008885165967512876,8,linear,5,0.6
0,0.0,0.09424219284449731,0.7531140290786221,10,502,0.00043441704474389553,0.008873166982084513,8,linear,5,0.7
0,0.0,0.09424219284449731,0.7531140290786221,10,502,0.00043045799247920513,0.00886054098373279,8,linear,5,0.9
0,0.0,0.1087835284728984,0.7171198777836464,10,502,0.0004428749671205878,0.00914595799986273,8,linear,6,0.3
0,0.0,0.1087835284728984,0.7171198777836464,10,502,0.0004349580267444253,0.008957082987762988,8,linear,6,0.5
0,0.0,0.1087835284728984,0.7171198777836464,10,502,0.00043237500358372927,0.008758417039643973,8,linear,6,0.6
0,0.0,0.1087835284728984,0.7171198777836464,10,502,0.0004259580164216459,0.0088450419716537,8,linear,6,0.7
0,0.0,0.1087835284728984,0.7171198777836464,10,502,0.0004299159627407789,0.008881791960448027,8,linear,6,0.9
0,0.0,0.08228112039518443,0.7537866286904008,10,502,0.00044000003254041076,0.00908708298811689,8,linear,7,0.3
0,0.0,0.08228112039518443,0.7537866286904008,10,502,0.00043695804197341204,0.008898000000044703,8,linear,7,0.5
0,0.0,0.08228112039518443,0.7537866286904008,10,502,0.00043524999637156725,0.008895124949049205,8,linear,7,0.6
0,0.0,0.08228112039518443,0.7537866286904008,10,502,0.0004385419888421893,0.008789208950474858,8,linear,7,0.7
0,0.0,0.08228112039518443,0.7537866286904008,10,502,0.0004351660027168691,0.008754582959227264,8,linear,7,0.9
0,0.0,0.12558108783995459,0.7109630495869207,10,502,0.0004417909658513963,0.009073916997294873,8,linear,8,0.3
0,0.0,0.12558108783995459,0.7109630495869207,10,502,0.0004371250397525728,0.00888358399970457,8,linear,8,0.5
0,0.0,0.12558108783995459,0.7109630495869207,10,502,0.0004710840294137597,0.008927792019676417,8,linear,8,0.6
0,0.0,0.12558108783995459,0.7109630495869207,10,502,0.0004409579560160637,0.008771709050051868,8,linear,8,0.7
0,0.0,0.12558108783995459,0.7109630495869207,10,502,0.00043462502071633935,0.008797249989584088,8,linear,8,0.9
0,0.0,0.0760787686327623,0.7151336544363972,10,502,0.00044533296022564173,0.009076750022359192,8,linear,9,0.3
0,0.0,0.0760787686327623,0.7151336544363972,10,502,0.00043820799328386784,0.008882457972504199,8,linear,9,0.5
0,0.0,0.0760787686327623,0.7151336544363972,10,502,0.0004349169903434813,0.008823250012937933,8,linear,9,0.6
0,0.0,0.0760787686327623,0.7151336544363972,10,502,0.00042995804687961936,0.00880337500711903,8,linear,9,0.7
0,0.0,0.0760787686327623,0.7151336544363972,10,502,0.0004355839919298887,0.008768165949732065,8,linear,9,0.9
0,0.0,0.16844608783758308,0.7308331242232825,10,502,0.0004576659994199872,0.00918670801911503,8,linear,10,0.3
0,0.0,0.16844608783758308,0.7308331242232825,10,502,0.0004302500165067613,0.008801749965641648,8,linear,10,0.5
0,0.0,0.16844608783758308,0.7308331242232825,10,502,0.0004265420138835907,0.008838583016768098,8,linear,10,0.6
0,0.0,0.16844608783758308,0.7308331242232825,10,502,0.00043529196409508586,0.008876250009052455,8,linear,10,0.7
0,0.0,0.16844608783758308,0.7308331242232825,10,502,0.0004255000385455787,0.008830499951727688,8,linear,10,0.9
0,0.0,0.09892325145245884,0.7224735739512828,10,502,0.00045445800060406327,0.009100958006456494,8,linear,11,0.3
0,0.0,0.09892325145245884,0.7224735739512828,10,502,0.00043937499867752194,0.008929917006753385,8,linear,11,0.5
0,0.0,0.09892325145245884,0.7224735739512828,10,502,0.00043587497202679515,0.008932875003665686,8,linear,11,0.6
0,0.0,0.09892325145245884,0.7224735739512828,10,502,0.0004367500077933073,0.008907041978091002,8,linear,11,0.7
0,0.0,0.09892325145245884,0.7224735739512828,10,502,0.00043104198994114995,0.00882504100445658,8,linear,11,0.9
0,0.0,0.09592748919134186,0.6832921648999811,10,502,0.0004505830002017319,0.009326540981419384,8,linear,12,0.3
0,0.0,0.09592748919134186,0.6832921648999811,10,502,0.00043766701128333807,0.008943624969106168,8,linear,12,0.5
0,0.0,0.09592748919134186,0.6832921648999811,10,502,0.0004421669873408973,0.00886075000744313,8,linear,12,0.6
0,0.0,0.09592748919134186,0.6832921648999811,10,502,0.0004264590097591281,0.008834499982185662,8,linear,12,0.7
0,0.0,0.09592748919134186,0.6832921648999811,10,502,0.00047099997755140066,0.008962458989117295,8,linear,12,0.9
0,0.0,0.01908666038318596,0.710057414187581,10,502,0.0004432909772731364,0.009108375001233071,8,linear,13,0.3
0,0.0,0.01908666038318596,0.710057414187581,10,502,0.00043533300049602985,0.009070999978575855,8,linear,13,0.5
0,0.0,0.01908666038318596,0.710057414187581,10,502,0.00044266594341024756,0.008927416987717152,8,linear,13,0.6
0,0.0,0.01908666038318596,0.710057414187581,10,502,0.00043408299097791314,0.00886374997207895,8,linear,13,0.7
0,0.0,0.01908666038318596,0.710057414187581,10,502,0.000442666991148144,0.00895587500417605,8,linear,13,0.9
0,0.0,0.07410429840029387,0.6840626335996405,10,502,0.00046254199696704745,0.009096791967749596,8,linear,14,0.3
0,0.0,0.07410429840029387,0.6840626335996405,10,502,0.00043858401477336884,0.008930834010243416,8,linear,14,0.5
0,0.0,0.07410429840029387,0.6840626335996405,10,502,0.00043829198693856597,0.009020083001814783,8,linear,14,0.6
0,0.0,0.07410429840029387,0.6840626335996405,10,502,0.00043995800660923123,0.008825082972180098,8,linear,14,0.7
0,0.0,0.07410429840029387,0.6840626335996405,10,502,0.00043583300430327654,0.008905666007194668,8,linear,14,0.9
0,0.0,0.12898251769126845,0.7059146329339971,10,502,0.00047862500650808215,0.00913099996978417,8,linear,15,0.3
0,0.0,0.12898251769126845,0.7059146329339971,10,502,0.00044533400796353817,0.008886291994713247,8,linear,15,0.5
0,0.0,0.12898251769126845,0.7059146329339971,10,502,0.00043337501119822264,0.008935707970522344,8,linear,15,0.6
0,0.0,0.12898251769126845,0.7059146329339971,10,502,0.00042979203863069415,0.009041541023179889,8,linear,15,0.7
0,0.0,0.12898251769126845,0.7059146329339971,10,502,0.00043283298145979643,0.008892416954040527,8,linear,15,0.9
0,0.0,0.09206461973106972,0.78931071756856,10,502,0.00045308301923796535,0.009129750018473715,8,linear,16,0.3
0,0.0,0.09206461973106972,0.78931071756856,10,502,0.0004368330119177699,0.008831707993522286,8,linear,16,0.5
0,0.0,0.09206461973106972,0.78931071756856,10,502,0.00044220901327207685,0.00895441701868549,8,linear,16,0.6
0,0.0,0.09206461973106972,0.78931071756856,10,502,0.0004540410009212792,0.008900250017177314,8,linear,16,0.7
0,0.0,0.09206461973106972,0.78931071756856,10,502,0.00043995800660923123,0.0089022500324063,8,linear,16,0.9
0,0.0,0.06266865785680631,0.6989220894546195,10,502,0.00045654200948774815,0.00917237502289936,8,linear,17,0.3
0,0.0,0.06266865785680631,0.6989220894546195,10,502,0.00044166698353365064,0.009070833039004356,8,linear,17,0.5
0,0.0,0.06266865785680631,0.6989220894546195,10,502,0.0004432089626789093,0.008967375033535063,8,linear,17,0.6
0,0.0,0.06266865785680631,0.6989220894546195,10,502,0.00043116597225889564,0.008861957991030067,8,linear,17,0.7
0,0.0,0.06266865785680631,0.6989220894546195,10,502,0.00044120894744992256,0.008845333999488503,8,linear,17,0.9
0,0.0,0.0917471031151118,0.7589597332376875,10,502,0.0004740839940495789,0.009334250004030764,8,linear,18,0.3
0,0.0,0.0917471031151118,0.7589597332376875,10,502,0.00043829198693856597,0.00892933300929144,8,linear,18,0.5
0,0.0,0.0917471031151118,0.7589597332376875,10,502,0.0004379579913802445,0.008822000003419816,8,linear,18,0.6
0,0.0,0.0917471031151118,0.7589597332376875,10,502,0.0004337500431574881,0.008780875010415912,8,linear,18,0.7
0,0.0,0.0917471031151118,0.7589597332376875,10,502,0.00045483402209356427,0.008995082986075431,8,linear,18,0.9
1,1.0,0.0,0.7075610159461031,10,502,0.0004719169810414314,0.009148290962912142,8,linear,19,0.3
1,1.0,0.0,0.7075610159461031,10,502,0.0004379579913802445,0.0088704579975456,8,linear,19,0.5
1,1.0,0.0,0.7075610159461031,10,502,0.00043691700557246804,0.008969291986431926,8,linear,19,0.6
1,1.0,0.0,0.7075610159461031,10,502,0.0004360830062068999,0.008916292048525065,8,linear,19,0.7
1,1.0,0.0,0.7075610159461031,10,502,0.0004356250283308327,0.00885774998459965,8,linear,19,0.9
0,0.0,0.11456852078743385,0.7479884095018038,10,502,0.00045537500409409404,0.009128459030762315,8,linear,20,0.3
0,0.0,0.11456852078743385,0.7479884095018038,10,502,0.0004552499740384519,0.00894825003342703,8,linear,20,0.5
0,0.0,0.11456852078743385,0.7479884095018038,10,502,0.00043354101944714785,0.008793083019554615,8,linear,20,0.6
0,0.0,0.11456852078743385,0.7479884095018038,10,502,0.00043358304537832737,0.008808124985080212,8,linear,20,0.7
0,0.0,0.11456852078743385,0.7479884095018038,10,502,0.0004307919880375266,0.008832415973301977,8,linear,20,0.9
0,0.0,0.08237827943858289,0.7110460621812527,10,502,0.0004519159556366503,0.00897624995559454,8,linear,21,0.3
0,0.0,0.08237827943858289,0.7110460621812527,10,502,0.00043870898662135005,0.008816000015940517,8,linear,21,0.5
0,0.0,0.08237827943858289,0.7110460621812527,10,502,0.00044354196870699525,0.008934000041335821,8,linear,21,0.6
0,0.0,0.08237827943858289,0.7110460621812527,10,502,0.0004426250234246254,0.008881958026904613,8,linear,21,0.7
0,0.0,0.08237827943858289,0.7110460621812527,10,502,0.00043179199565202,0.008908124989829957,8,linear,21,0.9
0,0.0,0.12751504637867073,0.6920234484350641,10,502,0.0004482080112211406,0.009047416970133781,8,linear,22,0.3
0,0.0,0.12751504637867073,0.6920234484350641,10,502,0.00044074998004361987,0.00882520800223574,8,linear,22,0.5
0,0.0,0.12751504637867073,0.6920234484350641,10,502,0.00044000003254041076,0.008924000023398548,8,linear,22,0.6
0,0.0,0.12751504637867073,0.6920234484350641,10,502,0.000432165979873389,0.008842167037073523,8,linear,22,0.7
0,0.0,0.12751504637867073,0.6920234484350641,10,502,0.00043004099279642105,0.008731917012482882,8,linear,22,0.9
0,0.0,0.03584994162195443,0.6940039373801113,10,502,0.0004577909712679684,0.008979916048701853,8,linear,23,0.3
0,0.0,0.03584994162195443,0.6940039373801113,10,502,0.00043158303014934063,0.008889999997336417,8,linear,23,0.5
0,0.0,0.03584994162195443,0.6940039373801113,10,502,0.0004392080008983612,0.0088751669973135,8,linear,23,0.6
0,0.0,0.03584994162195443,0.6940039373801113,10,502,0.00043454201659187675,0.008950332994572818,8,linear,23,0.7
0,0.0,0.03584994162195443,0.6940039373801113,10,502,0.0004362079780548811,0.00884095800574869,8,linear,23,0.9
0,0.0,0.036580051485948006,0.7543738628993951,10,502,0.000440875010099262,0.009050457971170545,8,linear,24,0.3
0,0.0,0.036580051485948006,0.7543738628993951,10,502,0.00043299997923895717,0.008843000046908855,8,linear,24,0.5
0,0.0,0.036580051485948006,0.7543738628993951,10,502,0.0004610419855453074,0.008711999980732799,8,linear,24,0.6
0,0.0,0.036580051485948006,0.7543738628993951,10,502,0.00043054198613390326,0.00878075003856793,8,linear,24,0.7
0,0.0,0.036580051485948006,0.7543738628993951,10,502,0.00042866700096055865,0.008877167012542486,8,linear,24,0.9
0,0.0,0.16005229149471023,0.7232281877774618,10,502,0.00043925002682954073,0.009010333043988794,8,linear,25,0.3
0,0.0,0.16005229149471023,0.7232281877774618,10,502,0.00043683400144800544,0.008793166955001652,8,linear,25,0.5
0,0.0,0.16005229149471023,0.7232281877774618,10,502,0.0004587919684126973,0.008706166001502424,8,linear,25,0.6
0,0.0,0.16005229149471023,0.7232281877774618,10,502,0.00042866700096055865,0.008798207971267402,8,linear,25,0.7
0,0.0,0.16005229149471023,0.7232281877774618,10,502,0.00043162505608052015,0.008766708022449166,8,linear,25,0.9
0,0.0,0.25754422692042733,0.6668883005844872,10,502,0.00043720798566937447,0.009002708015032113,8,linear,26,0.3
0,0.0,0.25754422692042733,0.6668883005844872,10,502,0.00043470802484080195,0.008738167001865804,8,linear,26,0.5
0,0.0,0.25754422692042733,0.6668883005844872,10,502,0.0004454589798115194,0.008717041986528784,8,linear,26,0.6
0,0.0,0.25754422692042733,0.6668883005844872,10,502,0.0004352079704403877,0.008865125011652708,8,linear,26,0.7
0,0.0,0.25754422692042733,0.6668883005844872,10,502,0.0004323340253904462,0.008844416006468236,8,linear,26,0.9
0,0.0,0.020151857166373244,0.7099895876386652,10,502,0.00044379098108038306,0.009083916957024485,8,linear,27,0.3
0,0.0,0.020151857166373244,0.7099895876386652,10,502,0.0004231249913573265,0.008898375032003969,8,linear,27,0.5
0,0.0,0.020151857166373244,0.7099895876386652,10,502,0.0004355830023996532,0.008895375009160489,8,linear,27,0.6
0,0.0,0.020151857166373244,0.7099895876386652,10,502,0.00043575000017881393,0.008821207971777767,8,linear,27,0.7
0,0.0,0.020151857166373244,0.7099895876386652,10,502,0.0004343329928815365,0.008812207961454988,8,linear,27,0.9
0,0.0,0.14493686153874363,0.7531303097885688,10,502,0.00044045899994671345,0.009068707993719727,8,linear,28,0.3
0,0.0,0.14493686153874363,0.7531303097885688,10,502,0.0004295000107958913,0.008856375003233552,8,linear,28,0.5
0,0.0,0.14493686153874363,0.7531303097885688,10,502,0.00045904202852398157,0.008985166961792856,8,linear,28,0.6
0,0.0,0.14493686153874363,0.7531303097885688,10,502,0.00043412501690909266,0.008956749981734902,8,linear,28,0.7
0,0.0,0.14493686153874363,0.7531303097885688,10,502,0.00043666601413860917,0.008772833039984107,8,linear,28,0.9
0,0.0,0.11271315798041248,0.6987152917413411,10,502,0.00044816703302785754,0.009137541987001896,8,linear,29,0.3
0,0.0,0.11271315798041248,0.6987152917413411,10,502,0.0004303330206312239,0.008916291990317404,8,linear,29,0.5
0,0.0,0.11271315798041248,0.6987152917413411,10,502,0.00044720800360664725,0.008926499984227121,8,linear,29,0.6
0,0.0,0.11271315798041248,0.6987152917413411,10,502,0.00043937499867752194,0.008796375012025237,8,linear,29,0.7
0,0.0,0.11271315798041248,0.6987152917413411,10,502,0.00043116603046655655,0.0088508750195615,8,linear,29,0.9
0,0.0,0.11240596051164209,0.6898354189542028,10,502,0.0004522079834714532,0.009129540994763374,8,linear,30,0.3
0,0.0,0.11240596051164209,0.6898354189542028,10,502,0.000433625013101846,0.008985500026028603,8,linear,30,0.5
0,0.0,0.11240596051164209,0.6898354189542028,10,502,0.00042458303505554795,0.008762750017922372,8,linear,30,0.6
0,0.0,0.11240596051164209,0.6898354189542028,10,502,0.00044450000859797,0.008962833031546324,8,linear,30,0.7
0,0.0,0.11240596051164209,0.6898354189542028,10,502,0.0004403750062920153,0.00879458396229893,8,linear,30,0.9
0,0.0,0.06378587815144987,0.7350931720528412,10,502,0.0004490420105867088,0.009202916000504047,8,linear,31,0.3
0,0.0,0.06378587815144987,0.7350931720528412,10,502,0.0004301250446587801,0.008890667057130486,8,linear,31,0.5
0,0.0,0.06378587815144987,0.7350931720528412,10,502,0.0004349169903434813,0.00893408403499052,8,linear,31,0.6
0,0.0,0.06378587815144987,0.7350931720528412,10,502,0.00044012494618073106,0.008821874973364174,8,linear,31,0.7
0,0.0,0.06378587815144987,0.7350931720528412,10,502,0.0004372920375317335,0.008751666988246143,8,linear,31,0.9
0,0.0,0.09133156113185392,0.7340630456669586,10,502,0.00043579202610999346,0.009127416997216642,8,linear,32,0.3
0,0.0,0.09133156113185392,0.7340630456669586,10,502,0.00042875000508502126,0.00911287497729063,8,linear,32,0.5
0,0.0,0.09133156113185392,0.7340630456669586,10,502,0.0004365420318208635,0.008946791989728808,8,linear,32,0.6
0,0.0,0.09133156113185392,0.7340630456669586,10,502,0.0004309579962864518,0.00895833398681134,8,linear,32,0.7
0,0.0,0.09133156113185392,0.7340630456669586,10,502,0.00045716698514297605,0.008825124998111278,8,linear,32,0.9
0,0.0,0.06509637802304136,0.7217078069259433,10,502,0.00045291701098904014,0.009019458026159555,8,linear,33,0.3
0,0.0,0.06509637802304136,0.7217078069259433,10,502,0.0004400840261951089,0.009005083004012704,8,linear,33,0.5
0,0.0,0.06509637802304136,0.7217078069259433,10,502,0.00044841598719358444,0.008881459012627602,8,linear,33,0.6
0,0.0,0.06509637802304136,0.7217078069259433,10,502,0.00043758301762863994,0.008843416057061404,8,linear,33,0.7
0,0.0,0.06509637802304136,0.7217078069259433,10,502,0.0004349589580669999,0.008863124996423721,8,linear,33,0.9
1,1.0,0.0,0.6933751765466502,10,502,0.0004497499903663993,0.00914970802841708,8,linear,34,0.3
1,1.0,0.0,0.6933751765466502,10,502,0.0004357079742476344,0.00901774998055771,8,linear,34,0.5
1,1.0,0.0,0.6933751765466502,10,502,0.0004409170360304415,0.008987375011201948,8,linear,34,0.6
1,1.0,0.0,0.6933751765466502,10,502,0.00043879199074581265,0.008886208001058549,8,linear,34,0.7
1,1.0,0.0,0.6933751765466502,10,502,0.0004265419556759298,0.009052042034454644,8,linear,34,0.9
0,0.0,0.15675919028859853,0.74327120063106,10,502,0.00044358399463817477,0.008950792020186782,8,linear,35,0.3
0,0.0,0.15675919028859853,0.74327120063106,10,502,0.0004552500322461128,0.008933250035624951,8,linear,35,0.5
0,0.0,0.15675919028859853,0.74327120063106,10,502,0.0004383750492706895,0.009077458002138883,8,linear,35,0.6
